year,month,day,hour,day-ahead-forecast,actual-demand,error,abs-error,error-percentage,cost
2025,9,5,8,8836.0,9110.58,-274.5799999999999,274.5799999999999,3.013858612733766,549.1599999999999
2025,9,5,11,10786.0,10634.55,151.45000000000073,151.45000000000073,1.4241317216055287,151.45000000000073
2025,9,5,14,11852.0,11659.48,192.52000000000044,192.52000000000044,1.6511885607248389,192.52000000000044
2025,9,5,17,11917.0,11948.95,-31.950000000000728,31.950000000000728,0.2673875110365406,63.900000000001455
2025,9,5,20,10718.0,10661.57,56.43000000000029,56.43000000000029,0.5292841485822473,56.43000000000029
2025,9,5,23,9686.0,9513.53,172.46999999999937,172.46999999999937,1.81289174470464,172.46999999999937
2025,9,6,2,8327.0,8198.47,128.53000000000063,128.53000000000063,1.567731540153232,128.53000000000063
2025,9,6,5,7818.0,7669.87,148.1300000000001,148.1300000000001,1.9313234774513797,148.1300000000001
2025,9,6,8,8147.0,7908.19,238.8100000000004,238.8100000000004,3.0197807589347296,238.8100000000004
2025,9,6,11,9706.0,9573.58,132.42000000000007,132.42000000000007,1.3831816311139622,132.42000000000007
2025,9,6,14,10692.0,10481.85,210.14999999999964,210.14999999999964,2.004894174215426,210.14999999999964
2025,9,6,17,10875.0,10881.55,-6.549999999999272,6.549999999999272,0.0601936305030006,13.099999999998545
2025,9,6,20,10591.0,10467.0,124.0,124.0,1.1846756472723798,124.0
2025,9,6,23,9942.0,9782.37,159.6299999999992,159.6299999999992,1.6318131495741746,159.6299999999992
2025,9,0,2,8331.0,8099.74,231.26000000000025,231.26000000000025,2.855153375293531,231.26000000000025
2025,9,0,5,7862.0,7608.58,253.42000000000007,253.42000000000007,3.330713483987815,253.42000000000007
2025,9,0,8,9668.0,9262.23,405.7700000000005,405.7700000000005,4.380910428698061,405.7700000000005
2025,9,0,11,11461.0,11169.69,291.3099999999995,291.3099999999995,2.6080401515171814,291.3099999999995
2025,9,0,14,12847.0,12589.69,257.3099999999995,257.3099999999995,2.043815217054586,257.3099999999995
2025,9,0,17,12716.0,12734.41,-18.40999999999985,18.40999999999985,0.1445689278105531,36.8199999999997
2025,9,0,20,11459.0,11556.01,-97.01000000000022,97.01000000000022,0.839476601352891,194.02000000000044
2025,9,0,23,10229.0,10442.13,-213.1299999999992,213.1299999999992,2.0410586728952733,426.2599999999984
2025,9,1,2,8337.0,8928.77,-591.7700000000004,591.7700000000004,6.62767660047241,1183.5400000000009
2025,9,1,5,7798.0,8265.91,-467.9099999999999,467.9099999999999,5.660719751364337,935.8199999999998
2025,9,1,8,8933.0,9269.13,-336.1299999999992,336.1299999999992,3.6263381784482394,672.2599999999984
2025,9,1,11,11070.0,11411.04,-341.0400000000009,341.0400000000009,2.9886846422412057,682.0800000000017
2025,9,1,14,12112.0,12947.69,-835.6900000000005,835.6900000000005,6.454355950752609,1671.380000000001
2025,9,1,17,12198.0,12961.63,-763.6299999999992,763.6299999999992,5.891465811012961,1527.2599999999984
2025,9,1,20,10568.0,10538.59,29.40999999999985,29.40999999999985,0.2790695909035255,29.40999999999985
2025,9,1,23,9711.0,9607.0,104.0,104.0,1.0825439783491204,104.0
2025,9,2,2,8336.0,8504.32,-168.3199999999997,168.3199999999997,1.9792293798916285,336.6399999999994
2025,9,2,5,7801.0,7908.84,-107.84000000000016,107.84000000000016,1.3635375099256042,215.68000000000032
2025,9,2,8,8282.0,8140.35,141.64999999999964,141.64999999999964,1.7400971702690873,141.64999999999964
2025,9,2,11,10106.0,10063.58,42.42000000000007,42.42000000000007,0.4215199759926396,42.42000000000007
2025,9,2,14,11395.0,11188.02,206.9799999999996,206.9799999999996,1.8500145691552177,206.9799999999996
2025,9,2,17,11460.0,11505.54,-45.54000000000087,45.54000000000087,0.3958093231608501,91.08000000000175
2025,9,2,20,10888.0,10669.96,218.04000000000087,218.04000000000087,2.043494071205524,218.04000000000087
2025,9,2,23,9939.0,9854.03,84.96999999999935,84.96999999999935,0.862286800425809,84.96999999999935
2025,9,3,2,8227.0,8469.73,-242.7299999999996,242.7299999999996,2.8658528666203007,485.4599999999992
2025,9,3,5,7773.0,7992.77,-219.77000000000044,219.77000000000044,2.7496099600013566,439.5400000000009
2025,9,3,8,8180.0,8416.38,-236.3799999999992,236.3799999999992,2.808570905781336,472.7599999999984
2025,9,3,11,9754.0,9896.16,-142.15999999999983,142.15999999999983,1.4365167903510034,284.31999999999965
2025,9,3,14,10663.0,10510.58,152.42000000000007,152.42000000000007,1.4501578409564464,152.42000000000007
2025,9,3,17,10747.0,10596.49,150.51000000000022,150.51000000000022,1.4203759924276833,150.51000000000022
2025,9,3,20,10609.0,10399.0,210.0,210.0,2.0194249447062216,210.0
2025,9,3,23,9802.0,9643.11,158.88999999999942,158.88999999999942,1.647704941663005,158.88999999999942
2025,9,4,2,8208.0,8165.78,42.220000000000255,42.220000000000255,0.5170357271442563,42.220000000000255
2025,9,4,5,7822.0,7809.97,12.029999999999744,12.029999999999744,0.1540338823324512,12.029999999999744
2025,9,4,8,9020.0,9476.96,-456.9599999999991,456.9599999999991,4.821799395586761,913.9199999999983
2025,9,4,11,10436.0,10791.96,-355.9599999999991,355.9599999999991,3.298381387625595,711.9199999999983
2025,9,4,14,11412.0,10981.3,430.7000000000007,430.7000000000007,3.922122153114848,430.7000000000007
2025,9,4,17,11328.0,10846.25,481.75,481.75,4.441627290538205,481.75
2025,9,4,20,10494.0,10181.27,312.7299999999996,312.7299999999996,3.071620731008996,312.7299999999996
2025,9,4,23,9365.0,9098.6,266.39999999999964,266.39999999999964,2.9279229771613173,266.39999999999964
2025,9,5,2,7985.0,8061.48,-76.47999999999956,76.47999999999956,0.9487091700283268,152.95999999999913
2025,9,5,5,7586.0,7484.68,101.31999999999972,101.31999999999972,1.3536984881117122,101.31999999999972
2025,9,5,8,8669.0,8234.52,434.4799999999996,434.4799999999996,5.276324545935884,434.4799999999996
2025,9,5,11,10458.0,9970.56,487.4400000000005,487.4400000000005,4.8887926054303925,487.4400000000005
2025,9,5,14,11387.0,10583.68,803.3199999999997,803.3199999999997,7.590176573743723,803.3199999999997
2025,9,5,17,11619.0,10865.78,753.2199999999993,753.2199999999993,6.932038012917611,753.2199999999993
2025,9,5,20,10568.0,9956.5,611.5,611.5,6.141716466629839,611.5
2025,9,5,23,9411.0,8955.12,455.8799999999992,455.8799999999992,5.090719052340998,455.8799999999992
2025,9,6,2,8015.0,7785.35,229.64999999999964,229.64999999999964,2.949771044333262,229.64999999999964
2025,9,6,5,7500.0,7351.93,148.0699999999997,148.0699999999997,2.014028969263849,148.0699999999997
2025,9,6,8,7821.0,7466.29,354.71000000000004,354.71000000000004,4.750820019045604,354.71000000000004
2025,9,6,11,9584.0,9030.28,553.7199999999993,553.7199999999993,6.131814295902224,553.7199999999993
2025,9,6,14,10555.0,10069.46,485.5400000000009,485.5400000000009,4.821907033743626,485.5400000000009
2025,9,6,17,10832.0,10454.25,377.75,377.75,3.6133629863452654,377.75
2025,9,6,20,10436.0,10127.35,308.64999999999964,308.64999999999964,3.047687697176454,308.64999999999964
2025,9,6,23,9549.0,9367.57,181.4300000000003,181.4300000000003,1.9367883026227752,181.4300000000003
2025,9,0,2,7999.0,7733.66,265.34000000000015,265.34000000000015,3.43097576050667,265.34000000000015
2025,9,0,5,7629.0,7346.47,282.52999999999975,282.52999999999975,3.845792605155942,282.52999999999975
2025,9,0,8,9431.0,9014.54,416.4599999999991,416.4599999999991,4.619869677210364,416.4599999999991
2025,9,0,11,11210.0,10945.89,264.1100000000006,264.1100000000006,2.412869122565644,264.1100000000006
2025,9,0,14,12392.0,12125.13,266.8700000000008,266.8700000000008,2.2009660927346824,266.8700000000008
2025,9,0,17,12000.0,12247.15,-247.14999999999964,247.14999999999964,2.018020519059533,494.2999999999993
2025,9,0,20,11007.0,11040.71,-33.70999999999913,33.70999999999913,0.3053245669888905,67.41999999999825
2025,9,0,23,9727.0,9759.97,-32.969999999999345,32.969999999999345,0.3378084153947127,65.93999999999869
2025,9,1,2,7824.0,8410.44,-586.4400000000005,586.4400000000005,6.972762423844656,1172.880000000001
2025,9,1,5,7495.0,7912.03,-417.02999999999975,417.02999999999975,5.270834412912992,834.0599999999995
2025,9,1,8,9104.0,9450.21,-346.2099999999991,346.2099999999991,3.663516472120716,692.4199999999983
2025,9,1,11,10645.0,10968.26,-323.2600000000002,323.2600000000002,2.94723137489447,646.5200000000004
2025,9,1,14,11710.0,11968.16,-258.15999999999985,258.15999999999985,2.157056723840589,516.3199999999997
2025,9,1,17,11357.0,11744.61,-387.6100000000006,387.6100000000006,3.3003224457857736,775.2200000000012
2025,9,1,20,10367.0,10593.75,-226.75,226.75,2.1404129793510323,453.5
2025,9,1,23,9227.0,9429.09,-202.09000000000012,202.09000000000012,2.1432609085288203,404.18000000000023
2025,9,2,2,8314.0,8103.93,210.0699999999997,210.0699999999997,2.592199093526224,210.0699999999997
2025,9,2,5,7881.0,7590.99,290.0100000000002,290.0100000000002,3.820450296996837,290.0100000000002
2025,9,2,8,9490.0,9138.93,351.0699999999997,351.0699999999997,3.841478159915873,351.0699999999997
2025,9,2,11,11003.0,10775.14,227.86000000000055,227.86000000000055,2.1146825006450087,227.86000000000055
2025,9,2,14,12045.0,11778.06,266.9400000000005,266.9400000000005,2.2664173896210458,266.9400000000005
2025,9,2,17,11630.0,11510.1,119.89999999999964,119.89999999999964,1.0416938167348644,119.89999999999964
2025,9,2,20,10709.0,10461.12,247.8799999999992,247.8799999999992,2.3695359579088966,247.8799999999992
2025,9,2,23,9545.0,9383.72,161.28000000000063,161.28000000000063,1.7187213599723847,161.28000000000063
2025,10,3,2,7874.0,8022.6,-148.60000000000036,148.60000000000036,1.852267344751083,297.2000000000007
2025,10,3,5,7417.0,7420.34,-3.340000000000145,3.340000000000145,0.0450114145713019,6.68000000000029
2025,10,3,8,8337.0,8260.32,76.68000000000029,76.68000000000029,0.9282933348829135,76.68000000000029
2025,10,3,11,10081.0,9684.08,396.9200000000001,396.9200000000001,4.098685677937399,396.9200000000001
2025,10,3,14,10655.0,10279.08,375.9200000000001,375.9200000000001,3.657136630904712,375.9200000000001
2025,10,3,17,10480.0,10345.81,134.1900000000005,134.1900000000005,1.2970468237866395,134.1900000000005
2025,10,3,20,9096.0,8748.03,347.96999999999935,347.96999999999935,3.9776955497409054,347.96999999999935
2025,10,3,23,8257.0,7980.45,276.5500000000002,276.5500000000002,3.4653434330144317,276.5500000000002
2025,10,4,2,7254.0,6961.83,292.1700000000001,292.1700000000001,4.196741374035276,292.1700000000001
2025,10,4,5,6947.0,6731.35,215.64999999999964,215.64999999999964,3.203666426496908,215.64999999999964
2025,10,4,8,7180.0,6903.39,276.6099999999997,276.6099999999997,4.006871986082195,276.6099999999997
2025,10,4,11,8171.0,7972.81,198.1899999999996,198.1899999999996,2.485823693277521,198.1899999999996
2025,10,4,14,9204.0,8734.23,469.7700000000005,469.7700000000005,5.378493582147487,469.7700000000005
2025,10,4,17,9124.0,8992.78,131.21999999999937,131.21999999999937,1.459170579064531,131.21999999999937
2025,10,4,20,9118.0,8968.5,149.5,149.5,1.666945420081396,149.5
2025,10,4,23,8536.0,8530.59,5.409999999999855,5.409999999999855,0.0634188256615293,5.409999999999855
2025,10,5,2,7416.0,7307.05,108.94999999999982,108.94999999999982,1.4910257901615538,108.94999999999982
2025,10,5,5,7107.0,6851.22,255.77999999999972,255.77999999999972,3.733349680786776,255.77999999999972
2025,10,5,8,7724.0,7322.24,401.7600000000002,401.7600000000002,5.4868455554584425,401.7600000000002
2025,10,5,11,9452.0,9901.56,-449.5599999999995,449.5599999999995,4.540294660639329,899.119999999999
2025,10,5,14,10246.0,11425.8,-1179.7999999999993,1179.7999999999993,10.325753995343865,2359.5999999999985
2025,10,5,17,10369.0,11795.92,-1426.92,1426.92,12.096724969311424,2853.84
2025,10,5,20,9649.0,10583.47,-934.4699999999992,934.4699999999992,8.829523776228395,1868.9399999999985
2025,10,5,23,8754.0,9397.74,-643.7399999999998,643.7399999999998,6.849944773956289,1287.4799999999996
2025,10,6,2,7424.0,8152.15,-728.1499999999996,728.1499999999996,8.931999533865294,1456.2999999999993
2025,10,6,5,7000.0,7729.84,-729.8400000000001,729.8400000000001,9.44185131904412,1459.6800000000003
2025,10,6,8,7192.0,7856.9,-664.8999999999996,664.8999999999996,8.46262520841553,1329.7999999999993
2025,10,6,11,8838.0,9686.46,-848.4599999999991,848.4599999999991,8.759237120681851,1696.9199999999983
2025,10,6,14,10091.0,10589.51,-498.5100000000002,498.5100000000002,4.707583259282065,997.0200000000004
2025,10,6,17,10339.0,10369.36,-30.360000000000586,30.360000000000586,0.2927856685465697,60.72000000000117
2025,10,6,20,10160.0,10032.49,127.51000000000022,127.51000000000022,1.2709706164671006,127.51000000000022
2025,10,6,23,9272.0,9411.54,-139.54000000000087,139.54000000000087,1.4826478982185791,279.08000000000175
2025,10,0,2,7596.0,8090.1,-494.1000000000004,494.1000000000004,6.107464679052179,988.2000000000008
2025,10,0,5,7313.0,7638.26,-325.2600000000002,325.2600000000002,4.2582996651069775,650.5200000000004
2025,10,0,8,9359.0,9158.81,200.1900000000005,200.1900000000005,2.1857643078085527,200.1900000000005
2025,10,0,11,10968.0,10834.73,133.27000000000044,133.27000000000044,1.23002603664328,133.27000000000044
2025,10,0,14,11973.0,11505.76,467.2399999999998,467.2399999999998,4.060922529237527,467.2399999999998
2025,10,0,17,11918.0,11278.13,639.8700000000008,639.8700000000008,5.673546944395931,639.8700000000008
2025,10,0,20,10768.0,10554.18,213.8199999999997,213.8199999999997,2.025927168193073,213.8199999999997
2025,10,0,23,9684.0,9601.61,82.38999999999942,82.38999999999942,0.8580852586180798,82.38999999999942
2025,10,1,2,7884.0,8122.72,-238.72000000000023,238.72000000000023,2.9389170130202724,477.44000000000045
2025,10,1,5,7421.0,7569.4,-148.39999999999964,148.39999999999964,1.9605252728089368,296.7999999999993
2025,10,1,8,8342.0,8537.75,-195.75,195.75,2.2927586307868,391.5
2025,10,1,11,10105.0,9486.15,618.8500000000004,618.8500000000004,6.523721425446576,618.8500000000004
2025,10,1,14,10815.0,10271.67,543.3299999999999,543.3299999999999,5.289597504592729,543.3299999999999
2025,10,1,17,10763.0,10327.38,435.6200000000008,435.6200000000008,4.218107593600708,435.6200000000008
2025,10,1,20,9435.0,8871.61,563.3899999999994,563.3899999999994,6.350482043281877,563.3899999999994
2025,10,1,23,8607.0,8202.38,404.6200000000008,404.6200000000008,4.932958482781837,404.6200000000008
2025,10,2,2,7632.0,7224.98,407.0200000000005,407.0200000000005,5.633510404181056,407.0200000000005
2025,10,2,5,7103.0,6857.96,245.04,245.04,3.5730742086568013,245.04
2025,10,2,8,7383.0,7191.64,191.35999999999967,191.35999999999967,2.6608673404119183,191.35999999999967
2025,10,2,11,9014.0,8164.28,849.7200000000003,849.7200000000003,10.407776313404248,849.7200000000003
2025,10,2,14,9689.0,8722.47,966.5300000000008,966.5300000000008,11.08092088594172,966.5300000000008
2025,10,2,17,9905.0,9099.12,805.8799999999992,805.8799999999992,8.856680646040486,805.8799999999992
2025,10,2,20,9638.0,9113.19,524.8099999999995,524.8099999999995,5.758795767453543,524.8099999999995
2025,10,2,23,9000.0,8383.4,616.6000000000004,616.6000000000004,7.355011093351151,616.6000000000004
2025,10,4,2,7324.0,7560.28,-236.27999999999972,236.27999999999972,3.125281074245924,472.55999999999943
2025,10,4,5,6956.0,7183.09,-227.09000000000012,227.09000000000012,3.161452800953352,454.18000000000023
2025,10,4,8,8171.0,8701.95,-530.9500000000007,530.9500000000007,6.101505984290885,1061.9000000000015
2025,10,4,11,9105.0,9179.68,-74.68000000000029,74.68000000000029,0.8135359838251474,149.36000000000058
2025,10,4,14,9185.0,9862.72,-677.7199999999993,677.7199999999993,6.871532396742475,1355.4399999999987
2025,10,4,17,9169.0,9416.76,-247.76000000000025,247.76000000000025,2.631053568318617,495.5200000000005
2025,10,4,20,9156.0,9056.9,99.10000000000036,99.10000000000036,1.0941933774249508,99.10000000000036
2025,10,4,23,8284.0,8268.12,15.8799999999992,15.8799999999992,0.1920630082775673,15.8799999999992
2025,10,5,2,7249.0,7098.83,150.17000000000007,150.17000000000007,2.1154190197539604,150.17000000000007
2025,10,5,5,6921.0,6654.69,266.3100000000004,266.3100000000004,4.0018393043102,266.3100000000004
2025,10,5,8,7508.0,7213.13,294.8699999999999,294.8699999999999,4.0879618140807095,294.8699999999999
2025,10,5,11,8597.0,8399.98,197.02000000000044,197.02000000000044,2.3454817749566126,197.02000000000044
2025,10,5,14,8831.0,8904.89,-73.88999999999942,73.88999999999942,0.8297688124165422,147.77999999999884
2025,10,5,17,9042.0,9133.3,-91.29999999999929,91.29999999999929,0.9996386848127105,182.59999999999857
2025,10,5,20,8613.0,8386.0,227.0,227.0,2.7068924397805865,227.0
2025,10,5,23,7793.0,7653.76,139.23999999999978,139.23999999999978,1.819236558240653,139.23999999999978
2025,10,6,2,6956.0,6692.85,263.14999999999964,263.14999999999964,3.931807824768217,263.14999999999964
2025,10,6,5,6679.0,6380.53,298.47000000000025,298.47000000000025,4.677824569432324,298.47000000000025
2025,10,6,8,6970.0,6581.66,388.34000000000015,388.34000000000015,5.900335173801141,388.34000000000015
2025,10,6,11,7792.0,7602.18,189.8199999999997,189.8199999999997,2.496915358489272,189.8199999999997
2025,10,6,14,8182.0,8054.81,127.1899999999996,127.1899999999996,1.5790564892281704,127.1899999999996
2025,10,6,17,8458.0,8453.35,4.649999999999636,4.649999999999636,0.0550077779815059,4.649999999999636
2025,10,6,20,8858.0,8597.45,260.5499999999993,260.5499999999993,3.030549756032303,260.5499999999993
2025,10,6,23,8199.0,7988.41,210.59000000000012,210.59000000000012,2.636194186327444,210.59000000000012
2025,10,0,2,6997.0,6864.5,132.5,132.5,1.9302207007065333,132.5
2025,10,0,5,6808.0,6593.31,214.6899999999996,214.6899999999996,3.2561793696944266,214.6899999999996
2025,10,0,8,7844.0,8076.08,-232.07999999999996,232.07999999999996,2.873671385127437,464.1599999999999
2025,10,0,11,8906.0,9193.84,-287.84000000000015,287.84000000000015,3.1307919215474724,575.6800000000003
2025,10,0,14,9500.0,9430.92,69.07999999999993,69.07999999999993,0.7324842115085265,69.07999999999993
2025,10,0,17,9178.0,9313.31,-135.3099999999995,135.3099999999995,1.45286691842105,270.619999999999
2025,10,0,20,9125.0,9082.65,42.35000000000037,42.35000000000037,0.4662736095743022,42.35000000000037
2025,10,0,23,8226.0,8258.45,-32.45000000000073,32.45000000000073,0.3929308768594678,64.90000000000146
2025,10,1,2,6907.0,7025.99,-118.98999999999978,118.98999999999978,1.6935691624952467,237.97999999999956
2025,10,1,5,6578.0,6626.84,-48.84000000000015,48.84000000000015,0.7370028550561073,97.6800000000003
2025,10,1,8,7392.0,7631.31,-239.3100000000004,239.3100000000004,3.135896720222352,478.6200000000008
2025,10,1,11,8423.0,8895.73,-472.7299999999996,472.7299999999996,5.314122618379825,945.4599999999992
2025,10,1,14,8955.0,9124.82,-169.8199999999997,169.8199999999997,1.861077807562228,339.6399999999994
2025,10,1,17,9058.0,9388.09,-330.09000000000015,330.09000000000015,3.516050655671176,660.1800000000003
2025,10,1,20,8343.0,8419.4,-76.39999999999964,76.39999999999964,0.9074280827612377,152.79999999999927
2025,10,1,23,7563.0,7549.0,14.0,14.0,0.1854550271559147,14.0
2025,10,2,2,6582.0,6499.62,82.38000000000011,82.38000000000011,1.2674587129709138,82.38000000000011
2025,10,2,5,6384.0,6237.7,146.30000000000018,146.30000000000018,2.345415778251602,146.30000000000018
2025,10,2,8,6676.0,6613.86,62.14000000000033,62.14000000000033,0.9395421130776934,62.14000000000033
2025,10,2,11,7834.0,7260.61,573.3900000000003,573.3900000000003,7.897270339544478,573.3900000000003
2025,10,2,17,8350.0,8245.23,104.77000000000044,104.77000000000044,1.27067407458616,104.77000000000044
2025,10,2,20,8641.0,8545.32,95.68000000000028,95.68000000000028,1.119677203428313,95.68000000000028
2025,10,2,23,7842.0,7792.91,49.09000000000015,49.09000000000015,0.6299315660003791,49.09000000000015
2025,10,3,2,6527.0,6559.41,-32.409999999999854,32.409999999999854,0.4940993168592885,64.81999999999971
2025,10,3,11,9091.0,9131.38,-40.3799999999992,40.3799999999992,0.4422113634521749,80.7599999999984
2025,10,3,14,9752.0,9512.56,239.4400000000005,239.4400000000005,2.5170931904765963,239.4400000000005
2025,10,3,17,9586.0,9548.24,37.76000000000022,37.76000000000022,0.3954655517666106,37.76000000000022
2025,10,3,20,9292.0,9124.98,167.02000000000044,167.02000000000044,1.830360176131898,167.02000000000044
2025,10,3,23,7994.0,8152.19,-158.1899999999996,158.1899999999996,1.9404601708252585,316.3799999999992
2025,10,4,2,6650.0,6797.01,-147.01000000000022,147.01000000000022,2.162862788196578,294.02000000000044
2025,10,4,5,6456.0,6558.59,-102.59000000000016,102.59000000000016,1.5642081605954965,205.18000000000032
2025,10,4,8,8052.0,8033.11,18.890000000000327,18.890000000000327,0.2351517656300029,18.890000000000327
2025,10,4,11,9201.0,9052.24,148.76000000000022,148.76000000000022,1.6433501542159754,148.76000000000022
2025,10,4,14,9815.0,9607.02,207.9799999999996,207.9799999999996,2.164875268293389,207.9799999999996
2025,10,4,17,9619.0,9524.61,94.38999999999942,94.38999999999942,0.9910117054661494,94.38999999999942
2025,10,4,20,9318.0,9130.21,187.79000000000087,187.79000000000087,2.056798255461823,187.79000000000087
2025,10,4,23,8014.0,8232.0,-218.0,218.0,2.648202137998056,436.0
2025,10,5,2,6757.0,6924.82,-167.8199999999997,167.8199999999997,2.4234564941760177,335.6399999999994
2025,10,5,5,6546.0,6550.3,-4.300000000000182,4.300000000000182,0.0656458482817608,8.600000000000364
2025,10,5,8,7639.0,7285.49,353.5100000000002,353.5100000000002,4.852247412322304,353.5100000000002
2025,10,5,11,8546.0,8558.1,-12.100000000000364,12.100000000000364,0.1413865227094841,24.200000000000728
2025,10,5,14,8901.0,9034.34,-133.34000000000017,133.34000000000017,1.4759240852126458,266.68000000000035
2025,10,5,17,9117.0,9343.75,-226.75,226.75,2.4267558528428093,453.5
2025,10,5,20,8535.0,8635.61,-100.61000000000058,100.61000000000058,1.165059561513322,201.22000000000116
2025,10,5,23,7467.0,7812.63,-345.6300000000001,345.6300000000001,4.423990384799998,691.2600000000002
2025,10,6,2,6531.0,6839.99,-308.9899999999998,308.9899999999998,4.517404265210911,617.9799999999996
2025,10,6,5,6347.0,6542.94,-195.9399999999996,195.9399999999996,2.9946782333324102,391.8799999999992
2025,10,6,8,6773.0,6703.82,69.18000000000029,69.18000000000029,1.0319489485099584,69.18000000000029
2025,10,6,14,7726.0,8173.87,-447.8699999999999,447.8699999999999,5.479289492003175,895.7399999999998
2025,10,6,17,8100.0,8409.93,-309.9300000000003,309.9300000000003,3.6852863222404975,619.8600000000006
2025,10,6,20,8587.0,8691.3,-104.29999999999929,104.29999999999929,1.2000506253379732,208.59999999999857
2025,10,6,23,7658.0,7890.75,-232.75,232.75,2.9496562430694167,465.5
2025,10,0,2,6471.0,6641.87,-170.8699999999999,170.8699999999999,2.572618855834274,341.7399999999998
2025,10,0,5,6466.0,6433.48,32.52000000000044,32.52000000000044,0.5054807040668572,32.52000000000044
2025,10,0,8,7944.0,8071.22,-127.22000000000024,127.22000000000024,1.5762177217322817,254.44000000000048
2025,10,0,11,8850.0,9293.69,-443.6900000000005,443.6900000000005,4.774099415840214,887.380000000001
2025,10,0,14,9503.0,9677.27,-174.27000000000044,174.27000000000044,1.8008177926212705,348.5400000000009
2025,10,0,17,9532.0,9708.62,-176.6200000000008,176.6200000000008,1.8192080851861625,353.2400000000016
2025,10,0,20,9116.0,9268.02,-152.02000000000044,152.02000000000044,1.640264047768568,304.0400000000009
2025,10,0,23,8144.0,8269.5,-125.5,125.5,1.5176250075578934,251.0
2025,10,1,2,6789.0,6837.29,-48.28999999999997,48.28999999999997,0.7062739769704073,96.57999999999994
2025,10,1,5,6561.0,6618.76,-57.76000000000022,57.76000000000022,0.8726710139059313,115.52000000000044
2025,10,1,8,8206.0,8168.09,37.909999999999854,37.909999999999854,0.4641231915906883,37.909999999999854
2025,10,1,11,9300.0,9377.23,-77.22999999999956,77.22999999999956,0.8235907618774367,154.45999999999913
2025,10,1,14,9905.0,10091.72,-186.71999999999932,186.71999999999932,1.8502296932534728,373.43999999999863
2025,10,1,17,9765.0,9986.99,-221.98999999999975,221.98999999999975,2.22279185219971,443.9799999999995
2025,10,1,20,9271.0,9480.83,-209.82999999999996,209.82999999999996,2.213202852492872,419.6599999999999
2025,10,1,23,8329.0,8415.2,-86.20000000000073,86.20000000000073,1.0243369141553464,172.40000000000146
2025,10,2,2,6989.0,6970.18,18.81999999999971,18.81999999999971,0.2700073742715354,18.81999999999971
2025,10,2,5,6766.0,6714.9,51.10000000000037,51.10000000000037,0.76099420691299,51.10000000000037
2025,10,2,8,8357.0,8133.97,223.02999999999972,223.02999999999972,2.741957494310893,223.02999999999972
2025,10,2,11,9580.0,9399.48,180.52000000000044,180.52000000000044,1.9205317740981465,180.52000000000044
2025,10,2,14,10280.0,10309.92,-29.920000000000076,29.920000000000076,0.2902059375824455,59.84000000000015
2025,10,2,17,10145.0,10134.1,10.899999999999636,10.899999999999636,0.1075576518881759,10.899999999999636
2025,10,2,20,9454.0,9847.1,-393.1000000000004,393.1000000000004,3.992038265072969,786.2000000000008
2025,10,2,23,8457.0,8434.04,22.959999999999127,22.959999999999127,0.2722301530464537,22.959999999999127
2025,10,3,2,7095.0,6974.37,120.63000000000012,120.63000000000012,1.7296185892059084,120.63000000000012
2025,10,3,5,6846.0,6654.67,191.32999999999996,191.32999999999996,2.875123785251559,191.32999999999996
2025,10,3,8,8272.0,8022.0,250.0,250.0,3.1164298180004986,250.0
2025,10,3,11,9582.0,9346.81,235.1900000000005,235.1900000000005,2.5162595580738296,235.1900000000005
2025,10,3,14,10533.0,10382.92,150.07999999999993,150.07999999999993,1.4454507980413982,150.07999999999993
2025,10,3,17,10425.0,10330.65,94.35000000000036,94.35000000000036,0.9133016799523784,94.35000000000036
2025,10,3,20,9739.0,9562.38,176.6200000000008,176.6200000000008,1.8470297143598229,176.6200000000008
2025,10,3,23,8692.0,8522.55,169.45000000000073,169.45000000000073,1.9882546890308737,169.45000000000073
2025,10,4,2,7094.0,7089.48,4.520000000000437,4.520000000000437,0.0637564391182489,4.520000000000437
2025,10,4,5,6766.0,6808.12,-42.11999999999989,42.11999999999989,0.6186729963631648,84.23999999999978
2025,10,4,8,8137.0,8120.41,16.590000000000146,16.590000000000146,0.2043000291857202,16.590000000000146
2025,10,4,11,9520.0,9641.03,-121.03000000000064,121.03000000000064,1.2553637941174405,242.06000000000128
2025,10,4,14,10585.0,10741.65,-156.64999999999964,156.64999999999964,1.45834206104276,313.2999999999993
2025,10,4,20,9729.0,9844.2,-115.20000000000071,115.20000000000071,1.1702322179557578,230.40000000000143
2025,10,4,23,8573.0,8770.84,-197.84000000000012,197.84000000000012,2.2556562427315985,395.68000000000023
2025,10,5,2,7193.0,7425.66,-232.65999999999983,232.65999999999983,3.133189507733991,465.31999999999965
2025,10,5,5,6876.0,7008.21,-132.21000000000004,132.21000000000004,1.8865016887336428,264.4200000000001
2025,10,5,8,7642.0,7730.51,-88.51000000000022,88.51000000000022,1.1449438652818535,177.02000000000044
2025,10,5,11,9341.0,9310.13,30.8700000000008,30.8700000000008,0.3315743174370368,30.8700000000008
2025,10,5,14,9890.0,9865.26,24.73999999999978,24.73999999999978,0.2507789961947255,24.73999999999978
2025,10,5,17,10035.0,10052.75,-17.75,17.75,0.1765686006316679,35.5
2025,10,5,20,9275.0,9074.48,200.52000000000044,200.52000000000044,2.2097133940457243,200.52000000000044
