year,month,day,hour,day-ahead-forecast,actual-demand,error,abs-error,error-percentage
2025,5,6,8,7398.0,7309.35,88.64999999999964,88.64999999999964,1.212830142215103
2025,5,6,11,9397.0,9409.79,-12.790000000000873,12.790000000000873,0.13592226819090408
2025,5,6,14,10772.0,10599.58,172.42000000000007,172.42000000000007,1.626668226476899
2025,5,6,17,11123.0,10688.96,434.0400000000009,434.0400000000009,4.060638266024019
2025,5,6,20,10556.0,10148.76,407.2399999999998,407.2399999999998,4.012706971097945
2025,5,6,23,9899.0,9320.78,578.2199999999993,578.2199999999993,6.203558071320204
2025,5,0,2,7892.0,7784.32,107.68000000000029,107.68000000000029,1.3832935953301033
2025,5,0,5,7515.0,7371.29,143.71000000000004,143.71000000000004,1.9495909128524322
2025,5,0,8,9407.0,9058.34,348.65999999999985,348.65999999999985,3.8490496051152845
2025,5,0,11,11037.0,10859.52,177.47999999999956,177.47999999999956,1.634326379066474
2025,5,0,14,11741.0,11792.59,-51.590000000000146,51.590000000000146,0.43747811125461106
2025,5,0,17,11528.0,10828.45,699.5499999999993,699.5499999999993,6.460296718366887
2025,5,0,20,10449.0,9900.66,548.3400000000001,548.3400000000001,5.538418650877822
2025,5,0,23,9434.0,8836.43,597.5699999999997,597.5699999999997,6.762572667921319
2025,5,1,2,7177.0,7304.91,-127.90999999999985,127.90999999999985,1.751014043978637
2025,5,1,5,6992.0,6974.3,17.699999999999818,17.699999999999818,0.2537889107150512
2025,5,1,8,8618.0,8398.53,219.46999999999935,219.46999999999935,2.6131954044338634
2025,5,1,11,9391.0,9822.4,-431.39999999999964,431.39999999999964,4.392001954715749
2025,5,1,14,10025.0,10338.74,-313.7399999999998,313.7399999999998,3.034605764338786
2025,5,1,17,9905.0,9771.44,133.5599999999995,133.5599999999995,1.366840506619285
2025,5,1,20,9538.0,9266.56,271.4400000000005,271.4400000000005,2.929242350991096
2025,5,1,23,8592.0,8389.62,202.3799999999992,202.3799999999992,2.4122665865676773
2025,5,2,2,7035.0,6922.92,112.07999999999993,112.07999999999993,1.6189700299873453
2025,5,2,5,6811.0,6704.49,106.51000000000022,106.51000000000022,1.5886368687252905
2025,5,2,8,8231.0,8220.9,10.100000000000364,10.100000000000364,0.12285759466725497
2025,5,2,11,9165.0,9586.19,-421.1900000000005,421.1900000000005,4.393716377413764
2025,5,2,14,9610.0,9967.67,-357.6700000000001,357.6700000000001,3.5883009770588314
2025,5,2,17,9623.0,9545.33,77.67000000000007,77.67000000000007,0.8136963310854635
2025,5,2,20,9389.0,9101.53,287.46999999999935,287.46999999999935,3.1584799478768883
2025,5,2,23,8469.0,8192.65,276.35000000000036,276.35000000000036,3.3731454413407183
2025,5,3,2,6914.0,6789.49,124.51000000000022,124.51000000000022,1.833863810094723
2025,5,3,5,6699.0,6573.36,125.64000000000033,125.64000000000033,1.9113512724086363
2025,5,3,8,8246.0,8315.08,-69.07999999999993,69.07999999999993,0.8307797399423689
2025,5,3,11,9106.0,9210.43,-104.43000000000029,104.43000000000029,1.133823285123499
2025,5,3,14,9656.0,9652.97,3.030000000000655,3.030000000000655,0.031389302981368994
2025,5,3,17,9654.0,9748.41,-94.40999999999985,94.40999999999985,0.9684656267021992
2025,5,3,20,9425.0,9163.19,261.8099999999995,261.8099999999995,2.8571927461942783
2025,5,3,23,8499.0,8329.48,169.52000000000044,169.52000000000044,2.0351810677257216
2025,5,4,2,6679.0,6840.48,-161.47999999999956,161.47999999999956,2.360653053586877
2025,5,4,5,6521.0,6672.95,-151.94999999999982,151.94999999999982,2.277103829640561
2025,5,4,8,8094.0,8323.36,-229.36000000000058,229.36000000000058,2.7556179235308886
2025,5,4,11,8822.0,9824.1,-1002.1000000000004,1002.1000000000004,10.200425484268283
2025,5,4,14,9487.0,10335.22,-848.2199999999993,848.2199999999993,8.207082190799998
2025,5,4,17,9409.0,10125.13,-716.1299999999992,716.1299999999992,7.072798077654305
2025,5,4,20,9177.0,9429.53,-252.53000000000065,252.53000000000065,2.6780762137667584
2025,5,4,23,8197.0,8484.92,-287.9200000000001,287.9200000000001,3.393314256351269
2025,5,5,2,6819.0,7077.34,-258.34000000000015,258.34000000000015,3.650241474904415
2025,5,5,5,6663.0,6729.17,-66.17000000000007,66.17000000000007,0.9833307822510068
2025,5,5,8,7555.0,7903.5,-348.5,348.5,4.409438856202948
2025,5,5,11,8635.0,9223.89,-588.8899999999994,588.8899999999994,6.384399640498742
2025,5,5,14,9176.0,9432.61,-256.6100000000006,256.6100000000006,2.7204559501559014
2025,5,5,20,8868.0,8873.17,-5.170000000000073,5.170000000000073,0.05826553531601528
2025,5,6,2,6705.0,6905.51,-200.51000000000022,200.51000000000022,2.9036233384645045
2025,5,6,5,6409.0,6559.4,-150.39999999999964,150.39999999999964,2.2928926426197465
2025,5,6,8,6893.0,7039.22,-146.22000000000025,146.22000000000025,2.0772187827628663
2025,5,6,11,8073.0,8605.73,-532.7299999999996,532.7299999999996,6.190410342876195
2025,5,6,14,8671.0,9031.93,-360.9300000000003,360.9300000000003,3.99615586037536
2025,5,6,17,9095.0,8930.54,164.45999999999913,164.45999999999913,1.841545975943214
2025,5,6,20,8980.0,8864.15,115.85000000000036,115.85000000000036,1.30694990495423
2025,5,6,23,8451.0,8362.07,88.93000000000029,88.93000000000029,1.0634926519390568
2025,5,0,2,7097.0,6930.33,166.67000000000007,166.67000000000007,2.404935984289349
2025,5,0,5,6898.0,6555.77,342.22999999999956,342.22999999999956,5.2202868618026494
2025,5,0,8,8456.0,8647.94,-191.9400000000005,191.9400000000005,2.2194881093069623
2025,5,0,11,9780.0,10177.46,-397.4599999999991,397.4599999999991,3.9052966064224197
2025,5,0,14,10775.0,11260.41,-485.40999999999985,485.40999999999985,4.310766659473321
2025,5,0,17,10670.0,10922.97,-252.96999999999935,252.96999999999935,2.3159452053791174
2025,5,0,20,9879.0,10011.15,-132.14999999999964,132.14999999999964,1.3200281685920163
2025,5,0,23,8750.0,8948.71,-198.70999999999913,198.70999999999913,2.2205435196804806
2025,5,1,2,7319.0,7353.38,-34.38000000000011,34.38000000000011,0.4675400972070001
2025,5,1,5,7045.0,7043.57,1.430000000000291,1.430000000000291,0.02030220470585642
2025,5,1,8,9002.0,8929.09,72.90999999999985,72.90999999999985,0.8165445750910771
2025,5,1,11,10812.0,10527.44,284.5599999999995,284.5599999999995,2.703031316255419
2025,5,1,14,12183.0,11837.08,345.9200000000001,345.9200000000001,2.9223423344270723
2025,5,1,17,12220.0,11948.51,271.4899999999998,271.4899999999998,2.272166152934548
2025,5,1,20,10968.0,10703.13,264.8700000000008,264.8700000000008,2.474696654156315
2025,5,1,23,9742.0,9546.09,195.90999999999985,195.90999999999985,2.0522538547195746
2025,5,2,2,7969.0,8009.48,-40.47999999999956,40.47999999999956,0.5054010996968539
2025,5,2,5,7751.0,7619.73,131.27000000000044,131.27000000000044,1.7227644549085133
2025,5,2,8,9753.0,8978.39,774.6100000000006,774.6100000000006,8.627493347916504
2025,5,2,11,10846.0,9692.47,1153.5300000000007,1153.5300000000007,11.90130070044066
2025,5,2,14,11230.0,10461.7,768.2999999999993,768.2999999999993,7.343930718716836
2025,5,2,17,10694.0,10186.97,507.03000000000065,507.03000000000065,4.977240533740658
2025,5,2,20,9800.0,9562.48,237.52000000000044,237.52000000000044,2.4838744760773404
2025,5,2,23,8720.0,8638.03,81.96999999999935,81.96999999999935,0.9489432196924453
2025,5,3,2,7317.0,7216.77,100.22999999999956,100.22999999999956,1.3888484737631872
2025,5,3,5,7038.0,6987.08,50.92000000000007,50.92000000000007,0.72877367941973
2025,5,3,8,8509.0,8393.85,115.14999999999964,115.14999999999964,1.3718377145171718
2025,5,3,11,9425.0,9252.31,172.6900000000005,172.6900000000005,1.866452810163089
2025,5,3,14,9931.0,9595.24,335.7600000000002,335.7600000000002,3.4992350373727
2025,5,3,17,9741.0,9773.86,-32.86000000000058,32.86000000000058,0.33620289220431415
2025,5,3,20,9302.0,9274.49,27.51000000000022,27.51000000000022,0.2966200836919358
2025,5,3,23,8440.0,8504.23,-64.22999999999956,64.22999999999956,0.755271200332065
2025,5,4,2,7084.0,7067.23,16.770000000000437,16.770000000000437,0.23729240452058922
2025,5,4,5,6900.0,6819.37,80.63000000000011,80.63000000000011,1.1823672861276058
2025,5,4,8,8377.0,8436.25,-59.25,59.25,0.7023262705586013
2025,5,4,11,9421.0,9323.59,97.40999999999985,97.40999999999985,1.0447692358844594
2025,5,4,14,9927.0,9698.1,228.89999999999964,228.89999999999964,2.3602561326445346
2025,5,4,17,9708.0,9858.22,-150.21999999999935,150.21999999999935,1.5238045002038842
2025,5,4,20,9342.0,9332.0,10.0,10.0,0.10715816545220747
2025,5,4,23,8428.0,8515.47,-87.46999999999935,87.46999999999935,1.0271893389325468
2025,5,5,2,7058.0,7147.28,-89.27999999999975,89.27999999999975,1.249146528469568
2025,5,5,5,6670.0,6639.44,30.5600000000004,30.5600000000004,0.46027978263227626
2025,5,5,8,7607.0,7529.1,77.89999999999964,77.89999999999964,1.0346522160683167
2025,5,5,11,8724.0,8616.63,107.3700000000008,107.3700000000008,1.2460788034301207
2025,5,5,14,9081.0,8850.77,230.22999999999956,230.22999999999956,2.601242603750855
2025,5,5,17,9218.0,9206.51,11.489999999999782,11.489999999999782,0.12480299266497057
2025,5,5,20,8766.0,8844.77,-78.77000000000044,78.77000000000044,0.8905827963870223
2025,5,5,23,7886.0,7952.35,-66.35000000000036,66.35000000000036,0.834344564814179
2025,5,6,2,6847.0,6894.77,-47.77000000000044,47.77000000000044,0.6928439962464366
2025,5,6,5,6502.0,6565.23,-63.22999999999956,63.22999999999956,0.963104110594748
2025,5,6,8,7087.0,7002.04,84.96000000000004,84.96000000000004,1.2133606777453434
2025,5,6,11,8190.0,8254.33,-64.32999999999993,64.32999999999993,0.7793485358593601
2025,5,6,14,8835.0,8764.18,70.81999999999971,70.81999999999971,0.8080619065331807
2025,5,6,17,9332.0,9405.42,-73.42000000000007,73.42000000000007,0.7806137312315673
2025,5,6,20,9080.0,9096.21,-16.209999999999127,16.209999999999127,0.17820608803006008
2025,5,6,23,8530.0,8800.25,-270.25,270.25,3.070935484787364
2025,6,0,2,6912.0,7329.93,-417.9300000000003,417.9300000000003,5.701691557763857
2025,6,0,5,6681.0,6863.3,-182.30000000000018,182.30000000000018,2.6561566593329764
2025,6,0,8,7629.0,7846.06,-217.0600000000004,217.0600000000004,2.766484069711427
2025,6,0,11,8602.0,9267.58,-665.5799999999999,665.5799999999999,7.181810138137464
2025,6,0,14,9035.0,9830.77,-795.7700000000004,795.7700000000004,8.09468637756758
2025,6,0,17,9180.0,9818.95,-638.9500000000007,638.9500000000007,6.507314936933183
2025,6,0,20,8683.0,8812.4,-129.39999999999964,129.39999999999964,1.468385456856244
2025,6,0,23,7734.0,7932.05,-198.05000000000018,198.05000000000018,2.4968324707988496
2025,6,1,2,6686.0,6970.51,-284.5100000000002,284.5100000000002,4.081623869702507
2025,6,1,5,6305.0,6619.87,-314.8699999999999,314.8699999999999,4.756437815244104
2025,6,1,8,6970.0,7005.89,-35.89000000000033,35.89000000000033,0.5122832359628874
2025,6,1,11,7865.0,7983.73,-118.72999999999956,118.72999999999956,1.487149490275843
2025,6,1,14,8295.0,7906.76,388.2399999999998,388.2399999999998,4.910228715681262
2025,6,1,17,8779.0,8475.58,303.4200000000001,303.4200000000001,3.579931992854767
2025,6,1,20,8860.0,8466.79,393.2099999999991,393.2099999999991,4.644144947494849
2025,6,1,23,8308.0,8160.91,147.09000000000015,147.09000000000015,1.8023725295340858
2025,6,2,2,6732.0,6921.67,-189.67000000000007,189.67000000000007,2.740234654353647
2025,6,2,5,6440.0,6676.27,-236.27000000000044,236.27000000000044,3.5389521394431385
2025,6,2,8,8229.0,8564.49,-335.4899999999998,335.4899999999998,3.9172209903917197
2025,6,2,11,9216.0,9362.53,-146.53000000000065,146.53000000000065,1.5650684163361894
2025,6,2,14,9803.0,9927.01,-124.01000000000022,124.01000000000022,1.2492180424921524
2025,6,2,17,9798.0,9829.33,-31.329999999999927,31.329999999999927,0.3187399344614529
2025,6,2,20,9284.0,9222.52,61.47999999999956,61.47999999999956,0.666629077518938
2025,6,2,23,8367.0,8418.7,-51.70000000000073,51.70000000000073,0.6141090667205237
2025,6,3,2,7149.0,7104.69,44.3100000000004,44.3100000000004,0.6236725318064603
2025,6,3,5,6870.0,6862.09,7.9099999999998545,7.9099999999998545,0.1152710034406406
2025,6,3,8,8647.0,8401.3,245.70000000000073,245.70000000000073,2.9245473914751376
2025,6,3,11,9683.0,9508.21,174.79000000000087,174.79000000000087,1.8383060534001763
2025,6,3,14,10216.0,10054.68,161.3199999999997,161.3199999999997,1.6044269932011732
2025,6,3,17,10344.0,10134.7,209.29999999999927,209.29999999999927,2.065181998480461
2025,6,3,20,9620.0,9486.78,133.21999999999935,133.21999999999935,1.404269941961333
2025,6,3,23,8686.0,8672.62,13.3799999999992,13.3799999999992,0.15427863782800583
2025,6,4,2,7294.0,7432.89,-138.89000000000033,138.89000000000033,1.8685867811847119
2025,6,4,5,7000.0,7014.83,-14.829999999999927,14.829999999999927,0.21140925724500706
2025,6,4,8,8586.0,8402.88,183.1200000000008,183.1200000000008,2.179252827601975
2025,6,4,11,9846.0,9653.37,192.6299999999992,192.6299999999992,1.9954689398624437
2025,6,4,14,10582.0,10504.0,78.0,78.0,0.7425742574257426
2025,6,4,17,10683.0,10828.08,-145.07999999999993,145.07999999999993,1.3398497240508007
2025,6,4,20,9869.0,9605.68,263.3199999999997,263.3199999999997,2.741294733949077
2025,6,4,23,8914.0,8808.46,105.54000000000087,105.54000000000087,1.198166308299077
2025,6,5,2,7434.0,7724.19,-290.1899999999996,290.1899999999996,3.7568987816198156
2025,6,5,5,7005.0,7103.0,-98.0,98.0,1.3796987188511898
2025,6,5,8,8003.0,7758.34,244.65999999999985,244.65999999999985,3.153509642526621
2025,6,5,11,9104.0,9217.06,-113.05999999999949,113.05999999999949,1.2266384291737225
2025,6,5,14,9748.0,9935.46,-187.45999999999913,187.45999999999913,1.8867772604388637
2025,6,5,17,9985.0,10227.11,-242.11000000000058,242.11000000000058,2.3673354447150814
2025,6,5,20,9576.0,9443.05,132.95000000000073,132.95000000000073,1.4079137566781996
2025,6,5,23,8591.0,8502.97,88.03000000000065,88.03000000000065,1.035285317953617
2025,6,6,2,7226.0,7452.4,-226.39999999999964,226.39999999999964,3.037947506843428
2025,6,6,5,6724.0,7004.55,-280.5500000000002,280.5500000000002,4.005253727933988
2025,6,6,8,7429.0,7059.9,369.10000000000036,369.10000000000036,5.228119378461456
2025,6,6,11,8556.0,8165.78,390.22000000000025,390.22000000000025,4.778722914406221
2025,6,6,14,9222.0,8875.88,346.1200000000008,346.1200000000008,3.8995570016719565
2025,6,6,17,9840.0,9491.12,348.8799999999992,348.8799999999992,3.67585701160663
2025,6,6,20,9501.0,9046.84,454.15999999999985,454.15999999999985,5.020095414531481
2025,6,6,23,8922.0,8647.02,274.97999999999956,274.97999999999956,3.180055094124907
2025,6,0,2,7413.0,7362.57,50.43000000000029,50.43000000000029,0.6849510429102921
2025,6,0,5,6920.0,6916.48,3.5200000000004366,3.5200000000004366,0.05089293976127216
2025,6,0,8,8493.0,8065.13,427.8699999999999,427.8699999999999,5.305184169381025
2025,6,0,11,9835.0,9600.78,234.21999999999935,234.21999999999935,2.4395934496988714
2025,6,0,14,10681.0,10497.14,183.86000000000058,183.86000000000058,1.7515247010138055
2025,6,0,17,10930.0,10633.33,296.6700000000001,296.6700000000001,2.7900008746084253
2025,6,0,20,10180.0,9559.8,620.2000000000007,620.2000000000007,6.487583422247336
2025,6,0,23,9212.0,8776.25,435.75,435.75,4.9651046859421735
2025,6,1,2,7552.0,7559.19,-7.1899999999996,7.1899999999996,0.09511601110700485
2025,6,1,5,7072.0,7210.21,-138.21000000000004,138.21000000000004,1.916865112111853
2025,6,1,8,8257.0,8297.27,-40.27000000000044,40.27000000000044,0.4853403589373424
2025,6,1,14,10685.0,10611.38,73.6200000000008,73.6200000000008,0.6937834664294447
2025,6,1,17,10926.0,10849.3,76.70000000000073,76.70000000000073,0.7069580525932616
2025,6,1,20,10180.0,9820.45,359.5499999999993,359.5499999999993,3.661237519665588
2025,6,1,23,9207.0,8959.28,247.71999999999935,247.71999999999935,2.7649543266869583
2025,6,2,2,7634.0,7782.6,-148.60000000000036,148.60000000000036,1.9093876082543155
2025,6,2,5,7220.0,7398.44,-178.4399999999996,178.4399999999996,2.4118597974708127
2025,6,2,8,8596.0,8872.43,-276.4300000000003,276.4300000000003,3.1156064347647745
2025,6,2,11,9935.0,10360.61,-425.6100000000006,425.6100000000006,4.10796275508875
2025,6,2,14,10840.0,11438.52,-598.5200000000004,598.5200000000004,5.232495113004133
2025,6,2,17,10754.0,11546.8,-792.7999999999993,792.7999999999993,6.8659715245782325
2025,6,2,20,9869.0,10275.44,-406.4400000000005,406.4400000000005,3.9554510561104976
2025,6,2,23,8996.0,9476.5,-480.5,480.5,5.07043739777344
2025,6,3,2,8004.0,8011.81,-7.8100000000004,7.8100000000004,0.09748109353567296
2025,6,3,5,7620.0,7636.31,-16.3100000000004,16.3100000000004,0.2135848335125263
2025,6,3,8,9211.0,9109.56,101.44000000000051,101.44000000000051,1.1135554296804733
2025,6,3,11,10550.0,10639.96,-89.95999999999913,89.95999999999913,0.8454919003454818
2025,6,3,14,11356.0,11629.01,-273.0100000000002,273.0100000000002,2.3476633006593013
2025,6,3,20,10329.0,10608.16,-279.15999999999985,279.15999999999985,2.6315591016726736
2025,6,3,23,9396.0,9606.97,-210.96999999999935,210.96999999999935,2.1960097720717284
2025,6,4,2,8254.0,8176.87,77.13000000000011,77.13000000000011,0.9432704690180975
2025,6,4,5,7870.0,7760.01,109.98999999999978,109.98999999999978,1.4173950806764397
2025,6,4,8,9521.0,9212.63,308.3700000000008,308.3700000000008,3.3472526303563788
2025,6,4,11,10905.0,10842.34,62.659999999999854,62.659999999999854,0.5779195265966559
2025,6,4,14,11766.0,11880.89,-114.88999999999942,114.88999999999942,0.967015097353813
2025,6,4,17,11759.0,11968.3,-209.29999999999927,209.29999999999927,1.7487863773468184
2025,6,4,20,10679.0,10645.88,33.1200000000008,33.1200000000008,0.311106268340436
2025,6,4,23,9746.0,9592.03,153.96999999999935,153.96999999999935,1.6051868061296652
2025,6,5,2,8239.0,8328.64,-89.63999999999942,89.63999999999942,1.076286164367765
2025,6,5,5,7875.0,7974.82,-99.81999999999971,99.81999999999971,1.2516896933096886
2025,6,5,8,9012.0,8078.55,933.4499999999998,933.4499999999998,11.55467255881315
2025,6,5,11,10355.0,9876.87,478.1299999999992,478.1299999999992,4.840906076520184
2025,6,5,14,11005.0,10936.73,68.27000000000044,68.27000000000044,0.6242268027097719
2025,6,5,17,11130.0,11430.46,-300.4599999999991,300.4599999999991,2.6285906253991453
2025,6,5,20,10491.0,10567.82,-76.81999999999971,76.81999999999971,0.7269238121012632
2025,6,5,23,9439.0,9601.7,-162.70000000000073,162.70000000000073,1.694491600445762
2025,6,6,2,7996.0,8343.89,-347.8899999999994,347.8899999999994,4.169398206352186
2025,6,6,5,7489.0,7827.31,-338.3100000000004,338.3100000000004,4.322174540167699
2025,6,6,8,7969.0,7754.23,214.77000000000044,214.77000000000044,2.769714078638375
2025,6,6,11,9229.0,9242.78,-13.780000000000655,13.780000000000655,0.14908934324954887
2025,6,6,14,10123.0,10419.57,-296.5699999999997,296.5699999999997,2.846278685204857
2025,6,6,17,10620.0,10703.4,-83.39999999999964,83.39999999999964,0.7791916587252615
2025,6,6,20,10161.0,9959.23,201.77000000000044,201.77000000000044,2.025959838260593
2025,6,6,23,9705.0,9136.37,568.6299999999992,568.6299999999992,6.223806610283944
2025,6,0,5,7636.0,7537.15,98.85000000000036,98.85000000000036,1.311503685079909
2025,6,0,8,9240.0,8131.07,1108.9300000000003,1108.9300000000003,13.638180460874159
2025,6,0,11,10781.0,9968.78,812.2199999999993,812.2199999999993,8.14763692247195
2025,6,0,14,11602.0,10921.03,680.9699999999993,680.9699999999993,6.23540087336084
2025,6,0,17,11634.0,10953.64,680.3600000000006,680.3600000000006,6.211268582863784
2025,6,0,20,10750.0,9708.6,1041.3999999999996,1041.3999999999996,10.726572317326902
2025,6,0,23,9715.0,8920.01,794.9899999999998,794.9899999999998,8.912433954670451
2025,6,1,2,7931.0,7787.38,143.6199999999999,143.6199999999999,1.8442659790584237
2025,6,1,5,7596.0,7485.3,110.69999999999982,110.69999999999982,1.478898641337018
2025,6,1,8,8244.0,8112.66,131.34000000000015,131.34000000000015,1.6189511208407619
2025,6,1,11,10016.0,9682.7,333.2999999999993,333.2999999999993,3.442221694362102
2025,6,1,14,11291.0,10727.47,563.5300000000007,563.5300000000007,5.253149158189216
2025,6,1,17,11200.0,10730.94,469.0599999999995,469.0599999999995,4.371098897207509
2025,6,1,20,10450.0,9509.97,940.0300000000007,940.0300000000007,9.884678921174311
2025,6,1,23,9449.0,8834.03,614.9699999999993,614.9699999999993,6.961375499064405
2025,6,2,2,7798.0,7683.14,114.85999999999967,114.85999999999967,1.4949616953485119
2025,6,2,5,7489.0,7317.6,171.39999999999964,171.39999999999964,2.3422980212091344
2025,6,2,8,8158.0,8257.34,-99.34000000000015,99.34000000000015,1.2030508614154212
2025,6,2,11,9792.0,9856.72,-64.71999999999935,64.71999999999935,0.6566078776712674
2025,6,2,14,11021.0,10997.22,23.780000000000655,23.780000000000655,0.21623646703440194
2025,6,2,17,10859.0,11070.32,-211.3199999999997,211.3199999999997,1.9088879092925923
2025,6,2,20,9815.0,9982.42,-167.42000000000007,167.42000000000007,1.6771484269345518
2025,6,2,23,8867.0,9204.21,-337.2099999999991,337.2099999999991,3.66364956905589
2025,6,3,2,7728.0,8087.44,-359.4399999999996,359.4399999999996,4.444422462485034
2025,6,3,5,7410.0,7558.25,-148.25,148.25,1.9614328713657263
2025,6,3,8,8279.0,8661.76,-382.7600000000002,382.7600000000002,4.4189633515590385
2025,6,3,11,9988.0,10475.29,-487.2900000000009,487.2900000000009,4.65180438918637
2025,6,3,14,11275.0,11712.35,-437.35000000000036,437.35000000000036,3.734092645796961
2025,6,3,17,11078.0,11522.62,-444.6200000000008,444.6200000000008,3.858671031414737
2025,6,3,20,9997.0,10181.5,-184.5,184.5,1.8121101998723175
2025,6,3,23,9050.0,9349.11,-299.1100000000006,299.1100000000006,3.1993419694495047
2025,6,4,2,8531.0,8121.11,409.8900000000003,409.8900000000003,5.047216451938224
2025,6,4,5,7974.0,7535.6,438.39999999999964,438.39999999999964,5.817718562556394
2025,6,4,8,9070.0,8741.79,328.2099999999991,328.2099999999991,3.7544942168594657
2025,6,4,11,10913.0,10698.89,214.11000000000058,214.11000000000058,2.0012356422021407
2025,6,4,14,12297.0,11826.85,470.14999999999964,470.14999999999964,3.9752765952049756
2025,6,4,17,12068.0,11584.22,483.78000000000065,483.78000000000065,4.1761983111508645
2025,6,4,20,10994.0,10316.63,677.3700000000008,677.3700000000008,6.565806857471876
2025,6,4,23,9894.0,9324.37,569.6299999999992,569.6299999999992,6.10904543684988
2025,6,5,2,8128.0,8015.67,112.32999999999993,112.32999999999993,1.4013800468332644
2025,6,5,5,7584.0,7440.56,143.4399999999996,143.4399999999996,1.9278118851269204
2025,6,5,8,8408.0,8025.95,382.0500000000002,382.0500000000002,4.760184152654828
2025,6,5,11,10066.0,9717.67,348.3299999999999,348.3299999999999,3.5845012230298
2025,6,5,14,10920.0,10720.82,199.1800000000003,199.1800000000003,1.8578802740835152
2025,6,5,17,11210.0,11356.31,-146.3099999999995,146.3099999999995,1.2883586305763008
2025,6,5,20,10330.0,10297.93,32.06999999999971,32.06999999999971,0.31142181001424274
2025,6,5,23,9344.0,9103.54,240.45999999999913,240.45999999999913,2.641390052660823
2025,6,6,2,8026.0,7975.56,50.4399999999996,50.4399999999996,0.6324320800044084
2025,6,6,5,7516.0,7484.33,31.670000000000073,31.670000000000073,0.4231507696747748
2025,6,6,8,7674.0,7571.43,102.56999999999971,102.56999999999971,1.354697857604174
2025,6,6,11,9262.0,9071.87,190.1299999999992,190.1299999999992,2.0958192743061703
2025,6,6,14,10416.0,10261.03,154.96999999999935,154.96999999999935,1.5102772333771497
2025,6,6,17,10698.0,10780.09,-82.09000000000015,82.09000000000015,0.7614964253545207
2025,6,6,20,10048.0,10049.01,-1.0100000000002183,1.0100000000002183,0.010050741316808503
2025,6,6,23,9255.0,9449.13,-194.1299999999992,194.1299999999992,2.054474856415344
2025,6,0,2,8012.0,8001.3,10.699999999999818,10.699999999999818,0.13372826915625985
2025,6,0,5,7560.0,7552.73,7.270000000000437,7.270000000000437,0.09625658536715118
2025,6,0,8,8706.0,8315.02,390.97999999999956,390.97999999999956,4.702093320280643
2025,6,0,11,10644.0,10210.17,433.8299999999999,433.8299999999999,4.2489987923805375
2025,6,0,23,9533.0,9342.59,190.40999999999985,190.40999999999985,2.0380857984777223
2025,6,1,2,8068.0,8195.26,-127.26000000000022,127.26000000000022,1.552848841891535
2025,6,1,5,7625.0,7827.07,-202.0699999999997,202.0699999999997,2.581681267702981
2025,6,1,8,8698.0,8681.36,16.639999999999418,16.639999999999418,0.19167503709095599
2025,6,1,11,10387.0,9956.23,430.77000000000044,430.77000000000044,4.326637693183067
2025,6,1,14,11706.0,11862.74,-156.73999999999978,156.73999999999978,1.3212799066657432
2025,6,1,17,11459.0,11559.82,-100.81999999999971,100.81999999999971,0.8721589090487543
2025,6,1,20,10345.0,10346.56,-1.5599999999994907,1.5599999999994907,0.015077475025510805
2025,6,1,23,9391.0,9593.92,-202.92000000000007,202.92000000000007,2.1150895567192562
2025,6,2,2,8189.0,8320.8,-131.79999999999927,131.79999999999927,1.583982309393319
2025,6,2,5,7735.0,7894.57,-159.5699999999997,159.5699999999997,2.0212627160187284
2025,6,2,8,8741.0,8869.23,-128.22999999999956,128.22999999999956,1.4457850343265375
2025,6,2,11,10521.0,10690.79,-169.79000000000087,169.79000000000087,1.5881894602737576
2025,6,2,17,11753.0,11900.49,-147.48999999999978,147.48999999999978,1.2393607322051425
2025,6,2,20,10546.0,10618.92,-72.92000000000007,72.92000000000007,0.6866988356631378
2025,6,2,23,9546.0,9877.87,-331.8700000000008,331.8700000000008,3.359732411947118
2025,6,3,2,8459.0,8416.66,42.340000000000146,42.340000000000146,0.5030499034058659
2025,6,3,5,8055.0,7977.15,77.85000000000036,77.85000000000036,0.9759124499351318
2025,6,3,8,9133.0,9598.56,-465.5599999999995,465.5599999999995,4.850310879965323
2025,6,3,11,10914.0,11307.12,-393.1200000000008,393.1200000000008,3.4767473945620173
2025,6,3,14,12435.0,12363.31,71.69000000000051,71.69000000000051,0.5798608948574493
2025,6,3,17,12127.0,12438.83,-311.8299999999999,311.8299999999999,2.5069078040297996
2025,6,3,20,10954.0,11037.6,-83.60000000000036,83.60000000000036,0.7574110313836374
2025,6,3,23,10027.0,10100.96,-73.95999999999913,73.95999999999913,0.7322076317498449
2025,6,4,2,8728.0,8543.5,184.5,184.5,2.159536489729034
2025,6,4,5,8230.0,7970.69,259.3100000000004,259.3100000000004,3.2532942568334793
2025,6,4,8,9945.0,9553.26,391.7399999999998,391.7399999999998,4.1005897463274295
2025,6,4,11,11631.0,11281.68,349.3199999999997,349.3199999999997,3.0963473525219625
2025,6,4,14,12966.0,12422.57,543.4300000000003,543.4300000000003,4.374537635932019
2025,6,4,17,12984.0,12510.3,473.7000000000007,473.7000000000007,3.7864799405290106
2025,6,4,20,11680.0,11046.56,633.4400000000005,633.4400000000005,5.734273837285096
2025,6,4,23,10377.0,9973.1,403.89999999999964,403.89999999999964,4.0498942154395285
2025,6,5,2,8597.0,8597.21,-0.20999999999912689,0.20999999999912689,0.0024426529071539128
